city,spot_name,strategy_sum,star,intro,rank,lng,lat,comment_sum,visitors
上海,寒山寺,24,width:88%,寒山寺已有近374年历史。明朝天启四年，杨军门夫人朱氏自苏州驾小船来到崇明。朱氏在岛上削发为尼，法名颠修，建寺名寒山寺，供寒山拾得二像。原寒山寺北至护城河（现崇明中学马路），南至人民路，西至护城河沿界（农业大楼），东至旧大校场（现向…,上海景点排名第,121.4080510142,31.6304013168,6,0%
上海,古城公园,3,width:90%,,上海景点排名第,121.500454,31.234126,173,0%
上海,淀山湖风景区,1,width:88%,上海最大的天然淡水湖泊，也是母亲河黄浦江的源头，风光秀丽。,上海景点排名第,121.0163614,31.1358169,214,0%
上海,方塔园,4,width:94%,环境优雅的园林，可见宋代方塔、明代砖雕照壁、清代天妃宫等景点。,上海景点排名第,121.2531116,31.0100516,337,0%
上海,徐光启墓,3,width:90%,,上海景点排名第,121.441192,31.1960732,125,0%
上海,崇明岛国家地质公园,19,width:88%,赏日出日落、观候鸟，是上海城郊环境优美的度假之处。,上海景点排名第,121.2418468,31.7309298,217,0%
上海,后滩公园,1,width:90%,,上海景点排名第,121.4796379,31.1899066,228,0%
上海,韬奋纪念馆,1,width:94%,,上海景点排名第,121.4773406,31.220254,88,0%
上海,陈云纪念馆,1,width:90%,参观陈云少年时的居住地，这里可以了解伟人的光辉一生。,上海景点排名第,121.0504037,31.0127703,26,0%
上海,碧海金沙,2,width:84%,上海最大的“人造”沙滩，沙子细软，不出上海也能与大海亲密接触！,上海景点排名第,121.5790122,30.8294784,689,0%
上海,上海长江大桥,2,width:90%,,上海景点排名第,121.7416673,31.4223119,28,0%
上海,曲水园,4,width:96%,漫步在绿荫和花香中，感受古典园林的幽静与清凉。,上海景点排名第,121.1205555,31.154911,214,0%
上海,世博场馆宝钢大舞台,1,width:40%,,上海景点排名第,121.49677673,31.1890785767,2,0%
上海,中国“左联”成立大会会址,4,width:100%,中国“左联”成立大会会址是虹口区多伦路上一幢20年代初期建造的假三层楼房。30年代初期，这里曾是中华艺术大学校舍。1930年3月2日，中国共产党领导的革命团体、中国左翼作家联盟（简称“左联”）在此召开成立大会。会议推定鲁迅、沈瑞先、钱杏树三…,上海景点排名第,121.4872125286,31.2710408848,1,0%
上海,小桃园清真寺,1,width:94%,来上海著名清真寺，感受都市中难得的伊斯兰宗教氛围。,上海景点排名第,121.496149,31.226421,127,0%
上海,上海旅游集散中心,2,width:0%,​上海旅游集散中心建于1998年5月，是市旅游局直接管理的为旅游者提供自助旅游服务的城市旅游基础服务功能机构。,上海景点排名第,121.445001,31.183996,0,0%
上海,长兴岛,6,width:86%,,上海景点排名第,121.7405892,31.3859525,133,0%
上海,上海外国语大学,1,width:94%,,上海景点排名第,121.2313169632,31.0527267456,78,0%
上海,上海当代艺术博物馆,8,width:90%,发电厂房改造的博物馆，也是上海双年展的主场馆。可参观各种前卫艺术品。,上海景点排名第,121.505082,31.206746,246,0%
上海,月星环球港演艺空间,3,width:94%,,上海景点排名第,121.4191585,31.2395458,90,0%
上海,上海徐浦大桥,1,width:86%,,上海景点排名第,121.4658348,31.1305261,14,0%
上海,大境阁,2,width:94%,登上仅存的明代城墙和城楼，感受都市中不可多得的历史气息。,上海景点排名第,121.489867,31.230374,168,0%
上海,上海滨海森林公园,0,width:82%,,上海景点排名第,121.917395,30.9695108,135,0%
上海,鹤鸣楼,1,width:90%,,上海景点排名第,121.707436,31.197577,109,0%
上海,四明公所,1,width:96%,,上海景点排名第,121.4892195,31.2313327,8,0%
上海,艺海剧院,1,width:90%,,上海景点排名第,121.4587369,31.2412953,111,0%
上海,法华塔,4,width:94%,,上海景点排名第,121.257698,31.389335,153,0%
上海,巨鹿路,1,width:92%,汇集诸多潮流时尚店铺，陈冠希也将自己的潮牌Juice开在这里，是大陆首家。,上海景点排名第,121.460163,31.227237,98,0%
上海,美兰湖景区,2,width:92%,,上海景点排名第,121.361919,31.405386,120,0%
上海,龙美术馆(西岸馆),1,width:92%,室内与室外完美结合的开放式美术馆，让艺术更加亲民。,上海景点排名第,121.4714074,31.190171,239,0%
上海,古北新区,2,width:100%,"上海市外籍人士高档居住区,东起姚虹路，西至虹许路，南临古羊路，北连虹桥路，紧靠虹桥开发区，於1984年经上海市政府批准开发，如今已发展成一个开发建设成为大型综合型居住区。
古北新区占地136.6公顷，总建筑面积300万平方米，分三个区、24个街坊…",上海景点排名第,121.399080393,31.2005462421,0,0%
上海,华夏文化旅游区,1,width:0%,位于浦东新区东南部，规划面积7.5平方公里，分东西两部分。西部位于川沙镇西，面积2.3平方公里，主要作为文化、居住、娱乐、商业开发区域。位于区域内的华夏文化公园已竣工开放，园内有吴昌硕纪念馆、浦东名人馆、华夏英语角等文化项目。东部为海滨…,上海景点排名第,121.6854017072,31.2049255146,1,0%
上海,中华人民共和国名誉主席宋庆龄陵园,4,width:96%,瞻仰宋庆龄的长眠之地，也可陪着孩子一起参观儿童博物馆。,上海景点排名第,121.4171336,31.2011721,101,0%
上海,古钟园,2,width:90%,,上海景点排名第,121.759642,31.049597,174,0%
上海,白云观,1,width:94%,,上海景点排名第,121.490375,31.2307,186,0%
上海,小鱼の理想,1,width:0%,,上海景点排名第,121.3606568738,31.1603381046,0,0%
上海,CFC城市飞行会(上海虹桥店),0,width:90%,,上海景点排名第,121.35946,31.2016128,25,0%
上海,真如寺,1,width:90%,环境清净的元代古刹，拥有我国佛教寺院中保存不多的元代建筑。,上海景点排名第,121.407942,31.2555609,248,0%
上海,静安公园,2,width:92%,,上海景点排名第,121.453099,31.228471,360,0%
上海,八号桥一期创意园区,1,width:90%,,上海景点排名第,121.477746061,31.2163791253,2,0%
上海,眉公钓鱼矶,2,width:0%,在东佘山东南坡，秀水环绕处有一石呈矶状，突起河边，酷似仙人们钓鱼或奕棋的地方。据史书记载：明代末年，29岁的文学家、书画家陈继儒（号眉公）焚烧了儒生衣冠，隐居小昆山。59岁那年，因母丧葬于辰山，遂移居东佘山，闭门著书治学，功习金石书画…,上海景点排名第,121.205161718,31.094921643,0,0%
上海,白玉兰剧场,0,width:100%,,上海景点排名第,121.478658,31.2156728,0,0%
上海,松江大学城,2,width:86%,松江大学城是一座没有“围墙”的大学园区，这不仅体现在校与校之间没有围墙，只是用绿化带或河流来划分边线，更体现在大学城内各类资源可以共享。,上海景点排名第,121.213341,31.056048,5,0%
上海,徐家汇源,1,width:100%,​徐家汇源景区位于上海都市旅游中心圈徐家汇，主要由历史景观风貌、时尚活力购物和绿色休闲娱乐三大板块组成。,上海景点排名第,121.443043,31.197086,4,0%
上海,天马山公园,2,width:94%,比佘山更清净，可登高远眺周边地貌，参观著名北宋斜塔。,上海景点排名第,121.1594251,31.0814683,140,0%
上海,刘海粟旧居,1,width:80%,,上海景点排名第,121.477904,31.221667,28,0%
上海,金山嘴老街,1,width:90%,,上海景点排名第,121.382903,30.738466,28,0%
上海,东林寺,2,width:94%,七百年来香火长旺，有亚洲最高的室内千手观音圣像。,上海景点排名第,121.1723908,30.9002164,214,0%
上海,孙桥现代农业开发区,2,width:86%,上海孙桥现代农业开发区建于1994年9月6日，是继浦东新区陆家嘴贸易区、外高桥保税区、金桥出口加工区、张江高科技园区后成立的第五个功能开发区，是国内第一个现代农业开发区，也是12个市级现代农业园区的领头羊。开发区的建立旨在加速浦东一流农业…,上海景点排名第,121.6368660536,31.1763972716,3,0%
上海,江湾体育乐园,1,width:100%,"位于上海市淞沪路245号，是一个设施齐全，新颖别致的大型娱乐场所。
整座乐园与江湾体育场溶为一体，面积25.4公顷。园内有游乐项目20多种。其中有目前国内规模最大的“造波环流游泳池”，每场可容纳4000人。有从日本引进的大型三环滑车和沪港合营的…",上海景点排名第,121.5183803066,31.3116832311,3,0%
上海,三山会馆,2,width:92%,,上海景点排名第,121.502151,31.211014,80,0%
上海,唐代陀罗尼经幢,1,width:80%,松江唐代陀罗尼经幢建于唐大中十三年（公元859年），是国内现存最古的石经幢。经幢现存21级，高9.3米，幢身八角形，刻有《佛顶尊胜陀罗尼经》全文，并有题记。其余各级如托座、东腰、华盖等部分，均有精致的雕刻，内容为泳龙、卷云、蹲狮宝相莲花、…,上海景点排名第,121.2474157828,31.0134315007,1,0%
上海,南汇桃花村,1,width:86%,,上海景点排名第,121.7591277,31.0666927,153,0%
上海,龙华烈士陵园,2,width:94%,,上海景点排名第,121.4558966,31.1823889,123,0%
上海,龙华塔,1,width:94%,,上海景点排名第,121.458465,31.180033,112,0%
上海,李白烈士故居,3,width:92%,,上海景点排名第,121.487998,31.27367,51,0%
上海,新华路,3,width:96%,长宁区的“万国弄堂”，在梧桐树下漫步上海优秀历史建筑。,上海景点排名第,121.4188027,31.2107884,88,0%
上海,太敬机器人体验馆,0,width:96%,,上海景点排名第,121.3836824,31.284294,44,0%
上海,世博中心,4,width:80%,,上海景点排名第,121.476079496,31.1816028719,4,0%
上海,狮语画廊(武康庭店),1,width:92%,,上海景点排名第,121.445717,31.2130159,17,0%
上海,上海中医药大学,1,width:100%,创立于1956年的上海中医药大学，是新中国诞生后国家首批建立的四所中医药高等院校之一，也是上海市属高校中唯一的一所医科类重点特色院校。,上海景点排名第,121.603337,31.200275,2,0%
上海,中央公园,1,width:0%,位于浦东花木分区，规划轴线大道的终端。被列为市重点工程。浦东中央公园规划用地规模140.3公顷。公园采纳英国LUC公司的总体规划方案。由上海市浦东土地发展（控股）公司与同济大学、园林、市政、水利、等设计单位组成的联合设计组进行施工设计。公…,上海景点排名第,121.4896013952,31.2433402112,0,0%
上海,张闻天故居,1,width:92%,,上海景点排名第,121.769333,31.137576,36,0%
上海,秀道者塔,3,width:90%,,上海景点排名第,121.201554,31.1022354,26,0%
上海,中国左翼作家联盟会址纪念馆,1,width:92%,,上海景点排名第,121.4875615,31.2693532,26,0%
上海,中国社会主义青年团中央机关旧址纪念馆,1,width:92%,,上海景点排名第,121.474708,31.226537,27,0%
上海,汇龙潭,1,width:80%,汇龙潭于明代万历十六年（1588）所建，自北向南有五条河流汇集而成，应奎山坐落潭中，绿水怀抱，宛如一颗明珠，自古有五龙抢珠之称，汇龙潭因此而得名。,上海景点排名第,121.2598063773,31.3887066441,2,0%
上海,上海意大利中心,1,width:88%,,上海景点排名第,121.4834228,31.1895272,145,0%
上海,上海文化广场,13,width:92%,,上海景点排名第,121.468673,31.2181889,146,0%
上海,沈尹默故居,1,width:88%,,上海景点排名第,121.493991,31.264282,20,0%
上海,上海电影博物馆,2,width:94%,观赏各种电影海报和拍摄道具，体验有趣的电影后期制作过程。,上海景点排名第,121.444823,31.1926216,681,0%
上海,永新坊(天钥桥路店),1,width:88%,,上海景点排名第,121.4490942,31.1983173,41,0%
上海,二严寺,1,width:80%,,上海景点排名第,121.458649,30.941132,68,0%
上海,青龙塔,1,width:0%,青龙塔位于青浦区白鹤乡青龙村，又名青龙寺塔、青龙雁塔。此处原为古青龙镇，是唐宋时期对外贸易港，有“小杭州”之称。唐天宝二年间（743）建报德寺；唐长庆元年（821）改名隆福寺，建塔，北宋庆历年间（1041―1048）重建。清康熙帝南巡，赐名吉云…,上海景点排名第,121.1804797853,31.245392708,0,0%
上海,陈化成纪念馆,1,width:96%,,上海景点排名第,121.500413,31.4155452,13,0%
上海,上海相东佛像艺术馆,1,width:96%,,上海景点排名第,121.2332667,31.3757558,28,0%
上海,黄炎培故居,4,width:90%,,上海景点排名第,121.711553,31.2012217,54,0%
上海,上海市群众艺术馆,1,width:94%,,上海景点排名第,121.431128,31.192061,67,0%
上海,太平天国烈士墓,2,width:00%,,上海景点排名第,121.571264,31.356927,0,0%
上海,福泉山古文化遗址,1,width:50%,上海福泉山古文化遗址位于青浦县重固乡钱家经村．虽称之为山，其实是4000余年前人工堆成的一个带椭圆形的土台，高7．5米，东西长94米，南北宽84米。土墩形似覆船，故又名覆船山。1979年来，先后3次发掘，面积约 2150平方米。经清理，在灰黑色土层中…,上海景点排名第,121.1823994064,31.2207954164,2,0%
上海,「 HOME + HOUSE 」2014上海展,0,width:0%,颠覆以往设计展概念，选择科技环保、人文、建筑穿插在家的主题，以此构建创新的设计展，籍以推动本土设计走向国际。,上海景点排名第,121.504302,31.345916,0,0%
上海,复旦大学江湾校区,2,width:94%,,上海景点排名第,121.513724,31.34272,32,0%
上海,金色滩涂,1,width:100%,"崇明岛地处江海交界之处，长江下泄泥沙在岛周围形成了巨大的滩涂,此为崇明得天独厚之处。1956到1984年崇明岛共围垦土地612560.7亩。1984年，高度在0米以上的滩涂有42万余亩，其中在吴淞标高2米以上的20.55万亩，标高3.2米以上的13.6万亩，标高3.6米…",上海景点排名第,121.5628729233,30.8233645763,1,0%
上海,永乐御碑,1,width:100%,,上海景点排名第,121.588616,31.354417,1,0%
上海,金鏊山,1,width:0%,在清康熙七年（1668年）时重建，在城东约2.5公里的寿安寺之北。山有九峰，中峰为最高，山下凿玉莲池，砌清远堂等。山上建塔一座，意制止海塌，故名“镇海塔”。在塔之东、南、西三壁分书“安”、“静”、“定”三字以示镇海。1933年，在山旁建筑抗…,上海景点排名第,121.4267999181,31.6219943214,0,0%
