用户名,评论
马**用户,云南的景点非常美丽，虽然路途有点长，但每到一个目的地都会觉得一切都是值得的。这次旅途给我们留下了很多美好的回忆，整体来说玩得很好，旅行社客服很认真负责，也有耐心。纯玩无购物，五星好评给旅行社。
马**用户,这次旅行还不错，导游安排得非常好，风景很美。特别是香格里拉的两天里，地道的藏族导游王大哥讲解非常到位，普达措国家公园的景色美极了，还有藏家土司宴也很有意思。七天的游玩也很轻松，无购物，愉快。
马**用户,玩的还算轻松，酒店也不错，主要是大理、丽江、香格里拉很吸引我，开始了云南之约了，最终玩下来真的很赞，碧水蓝天，美不胜收。 玉龙雪山也很美，一览雪山美景，整体来说玩得很好，对得起我给的5星。
马**用户,云南风景很美丽，心情自然也跟着美丽起来，从下飞机就有人来接，一路专车专人接送，导游也是有丰富的导游经验，一路上分享了很多当地风俗文化，讲了很多有趣的受益匪浅的故事，大家听的都津津有味，并且纯玩无购物，赞！
马**用户,来之前是做足了功课才来的，云南比想象中的好多了，每去到一个地方，满满的惊喜，少数民族人文气息非常浓郁，很多有特色的地方，满意，吃的话，有很多的小吃，还是非常美味的，住的酒店环境也可以。
马**用户,这次旅行真的很难忘，很开心，对丽江向往已久。丽江古城真是小桥流水，玉龙雪山很壮观，丽水金沙表演很震撼，各段导游都比较负责。客服很贴心，出发前就给了不少有用的温馨提示，比如准备防晒霜什么的，五星好评!
马**用户,很满意的行程安排，此次去云南，天气很好、蓝天白云，景色也很漂亮，旅行社安排很好，行程玩的也不赶，丽水金沙，表演很好很震撼，导游也特别给力，幽默风趣，洱海和古城韵味十足。酒店安排的非常舒适。非常感谢。
马**用户,玩的开心，导游安排的不错，每天行程安排的满满的，价格很实惠了，纯玩无购物，感受到云南这里的风土人情，习俗文化，挺不错的。
马**用户,此次行程印象深刻的是丽江古城和香格里拉。在丽江古城的晚上很热闹，很喜欢这样的氛围。香格里拉这个季节特别美，一切都刚刚好，最接近天堂的地方，虎跳峡很壮观，气势磅礴。旅行社安排得都不错，很热情。
马**用户,这次的云南之行看到了从来没有看到过的景色，更多的收获是在旅途之中得到的感悟，看到了惊险壮丽的虎跳峡，在香格里拉体验了藏传佛教的虔诚，在远处看到了圣洁的玉龙雪山，满意的一次旅行！
马**用户,这次旅行，云南的知名景点都去了，大理啊、丽江啊、香格里拉、洱海啊之类的，我个人比较喜欢洱海和玉龙雪山，骑着自行车在洱海边骑行，看到风景好的地方就停下来，看看海景，看看朝阳，真的非常的惬意，虎跳峡很壮观，因为是雨季的原因，水流很汹涌的。客服的服务也是很到位的。
马**用户,非常满意，来之前就有客服提前联系发一些注意事项什么的，提醒我们天气情况，需要带的物品，特别贴心。必须要夸赞一下导游，全程站着给我们讲解，每个景点都讲解得非常细致又不失幽默，一路欢声笑语，很愉快！景点都特别美，各有特色，短短7天时间爱上了这个地方
马**用户,导游讲解、住宿餐食不错，云南的风景到处都是，路上、景区里，虽然一路奔波难免疲惫，但是收获的是一段难忘的回忆，行程安排和吃住都还是蛮好的，总体来说经济划算，服务满意。
马**用户,对于这次的旅程很惊喜，比预留中的好玩，对于我这个第一次跟团的人，我感觉该玩的都玩了，而且性价比很高，没有购物，从行程安排到酒店安排和导游都很满意，总之这次旅程超出了自己的现象，全程服务周到，值得一去！
马**用户,一直想来云南，云南的景色真的不用说，山清水秀，天气也是非常的舒适，这个行程中最想去的还是香格里拉，去看看独克宗，最让我震撼的是虎跳峡，水流湍急，气势磅礴。
马**用户,"行程安排非常棒，旅行社衔接合理，工作人员热情，导游很幽默，知识渊博，云南的美景也是名不虚传，大理风花雪月,丽水金沙很震撼，玉龙雪山很美，是一次特别好的旅行体验，还会再来～"
马**用户,这次的行程线路安排的非常合理，整体感觉很不错！天气各种给力，虽然现在是雨季，但去的景点基本都没有下雨！游玩过程很开心！喜欢云南这边的天气，霸气的玉龙雪山、虎跳峡、美丽的花海！都让人念念不忘
马**用户,很开心的一次旅行，风景美，人们也非常热情，山美，水美。吃的不错，住的酒店都挺不错的，干净舒服，休息的很好。玩得好，真是美美的享受了一回。导游也很尽职，谢谢哦！丽江真是太漂亮了
马**用户,导游服务态度很好的，客服态度很好的，满意的，满意！满意！满意！行程安排非常的高兴，下次还要介绍朋友和家人过来的，满意！
马**用户,"一次非常满意的旅程,带领我们旅行的导游人非常好，人很亲切,团友都被照顾的很好,全程都很开心,大家都喜欢她,这次行程蛮合理的,印象最深的还是洱海,束河古镇，丽江古城,期待的美景都看到了,很开心.虽然只有短短几天但真的看到太多美如画般的景色,真心的值得了！要旅游就来这个,满意到不行,深度推荐 ！！"
马**用户,洱海的宁静致远，古镇的悠久历史的文化洗礼。“小九寨沟”之称的蓝月谷很美。综合玩下来还是觉得洱海和香格里拉最赞，虎跳峡很壮观。下次再去西双版纳，哈哈。酒店满意，客服很nice，值得信赖，一次享受的旅行。
马**用户,旅游结束了，满意的一次云南之旅，让我们充分体验到了少数民族的民族风情，他们的热情好客。旅行社安排的线路合理，吃住满意，导游服务也很好
马**用户,这次云南之行很开心，最喜欢普达措国家公园风景超级赞，一路风景很美，同时导游的介绍让我们更加的了解云南的历史文化，民族风情，总之一路玩的都很开心。
马**用户,这次出游体验非常的棒，不管是接机，送机，住宿安排，吃的东西都好，满意，尤其是导游，一个纳西族姐姐，人非常好，很细心，团里每个人都能照顾到，对每个景点都能很详细又幽默的讲解，让我们了解云南文化的同时，又不觉得枯燥，让我们这次的云南之行非常棒，香格里拉非常美，普达措森林公园宁静，喜欢，点赞！
马**用户,导游和师傅一路都很贴心，客服说让我们带厚衣服，还好我们带了，云南早晚温差大，景点到是真的美，导游小姐姐是白族，我们喊她金花，行程走下来物有所值啊，香格里拉藏族餐很好吃，喜欢。
马**用户,酒店环境好，合同专员长得帅服务好，讲解的特别详细周到！客服注意事项提醒的比较到位。行程安排的很好，最近天气也比较适合出游，很满意，难得的一次休闲时光，很开心，更方面旅行社也都安排的很好，不错，是一次愉快的旅行！
马**用户,这个团真心不错，吃得很好，住得很好，行程安排比较合理，父母很满意。
马**用户,虽然这是第一次在网上报的团，这次旅游非常的愉快！风景秀丽 景色怡人，值得一去，客服艳艳很热心，把流程安排的很周到，很开心，下次还选择你们家的线路。
马**用户,优美的风光！惬意的旅行！住的地方舒适！导游负责，讲解的都很仔细！也吃到了当地小吃！非常满意的一次出行！感觉走下来还是挺值得的，大理洱海很漂亮 ，我有做到游轮，丽江那边我们看了丽水金沙 ，旅行社赠送的，感觉特别震撼，香格里拉的特色餐还不错，线路质量很棒 ， 特别值得的一次旅行！
