scenicSpot,date,star,comment
金紫荆广场,2018-09-2220:05:26,3,非常小非常小，不过还是极具意义的，所以还是可以去看看
金紫荆广场,2018-10-2819:37:40,4,来这里的游客非常多，因为很有纪念意义，值得一去。
金紫荆广场,2018-10-2421:07:45,5,大陆人的情感。尤其是很多上点年纪的长辈，去香港都要去这里转一转。
金紫荆广场,2018-10-2015:46:38,4,当年，为了庆祝香港回归，建设在此地的，就是一个广场，但是还是值得一看的
金紫荆广场,2018-10-1809:09:57,5,金紫荆广场：1997年7月1日香港特别行政区成立，中央政府把一座金紫荆铜像赠送香港。金紫荆铜像被安放在会展中心旁，面对大海，这个广场也被命名为金紫荆广场。这座高6米的铜像正式名称为“永远盛开的紫荆花”，寓意香港永远繁荣昌盛。
金紫荆广场,2018-10-1708:33:52,4,超多游客的金紫荆广场，据说这朵紫荆花镀的是真金。这里可以换个角度拍维港夜景，上次是在尖沙咀海边，这次从中环的角度看看会不会有些许不同呢？
金紫荆广场,2018-10-1303:37:04,2,说是一个广场，其实你走到了才知道，非常非常小
金紫荆广场,2018-10-0914:01:15,3,主要是初到香港，来打个卡，年轻人感觉还是不要来了，没什么意思
金紫荆广场,2018-10-0819:14:25,3,去了一次不会再去第二次的地方。。。。。。。。
金紫荆广场,2018-10-0818:40:03,5,为纪念香港回归祖国而设立，距离天星小轮达到的中环码头不远。这里的地理位置十分优越，是拍照观景的好地方。这里是我去到的，游客量仅次于太平山顶的地方，大家都是非常爱国的嘛！
金紫荆广场,2018-10-0816:12:51,4,金紫荆广场真的很破啊……惨不忍睹的感觉……整个就是脏乱差……
金紫荆广场,2018-10-0715:44:17,4,标志性的金紫荆，虽然没啥看头，但是妈妈觉得既然到了香港，还是打个卡吧。
金紫荆广场,2018-10-0510:10:06,5,广场上有许多雕塑可拍照，沿着江边走可看到对面的大厦。
金紫荆广场,2018-09-3014:16:43,4,必到的打卡地点，在香港岛上，比较好找；也在海边，靠着维多利亚湾，看看海景也不错。
金紫荆广场,2018-09-2618:19:54,3,如果走到海港城了可以顺路去一下，没有必要特地去。紫荆花真的是非常小一点点了，不要有什么幻想以为很大。我去年七月去海港城那边就在施工，这次去还在施工，不知道要修到什么时候去。
金紫荆广场,2018-09-2220:05:26,3,非常小非常小，不过还是极具意义的，所以还是可以去看看
金紫荆广场,2018-10-2819:37:40,4,来这里的游客非常多，因为很有纪念意义，值得一去。
金紫荆广场,2018-10-2421:07:45,5,大陆人的情感。尤其是很多上点年纪的长辈，去香港都要去这里转一转。
金紫荆广场,2018-10-2015:46:38,4,当年，为了庆祝香港回归，建设在此地的，就是一个广场，但是还是值得一看的
金紫荆广场,2018-10-1809:09:57,5,金紫荆广场：1997年7月1日香港特别行政区成立，中央政府把一座金紫荆铜像赠送香港。金紫荆铜像被安放在会展中心旁，面对大海，这个广场也被命名为金紫荆广场。这座高6米的铜像正式名称为“永远盛开的紫荆花”，寓意香港永远繁荣昌盛。
金紫荆广场,2018-10-1708:33:52,4,超多游客的金紫荆广场，据说这朵紫荆花镀的是真金。这里可以换个角度拍维港夜景，上次是在尖沙咀海边，这次从中环的角度看看会不会有些许不同呢？
金紫荆广场,2018-10-1303:37:04,2,说是一个广场，其实你走到了才知道，非常非常小
金紫荆广场,2018-10-0914:01:15,3,主要是初到香港，来打个卡，年轻人感觉还是不要来了，没什么意思
金紫荆广场,2018-10-0819:14:25,3,去了一次不会再去第二次的地方。。。。。。。。
金紫荆广场,2018-10-0818:40:03,5,为纪念香港回归祖国而设立，距离天星小轮达到的中环码头不远。这里的地理位置十分优越，是拍照观景的好地方。这里是我去到的，游客量仅次于太平山顶的地方，大家都是非常爱国的嘛！
金紫荆广场,2018-10-0816:12:51,4,金紫荆广场真的很破啊……惨不忍睹的感觉……整个就是脏乱差……
金紫荆广场,2018-10-0715:44:17,4,标志性的金紫荆，虽然没啥看头，但是妈妈觉得既然到了香港，还是打个卡吧。
金紫荆广场,2018-10-0510:10:06,5,广场上有许多雕塑可拍照，沿着江边走可看到对面的大厦。
金紫荆广场,2018-09-3014:16:43,4,必到的打卡地点，在香港岛上，比较好找；也在海边，靠着维多利亚湾，看看海景也不错。
金紫荆广场,2018-09-2618:19:54,3,如果走到海港城了可以顺路去一下，没有必要特地去。紫荆花真的是非常小一点点了，不要有什么幻想以为很大。我去年七月去海港城那边就在施工，这次去还在施工，不知道要修到什么时候去。
金紫荆广场,2018-09-2220:05:26,3,非常小非常小，不过还是极具意义的，所以还是可以去看看
金紫荆广场,2018-10-2819:37:40,4,来这里的游客非常多，因为很有纪念意义，值得一去。
金紫荆广场,2018-10-2421:07:45,5,大陆人的情感。尤其是很多上点年纪的长辈，去香港都要去这里转一转。
金紫荆广场,2018-10-2015:46:38,4,当年，为了庆祝香港回归，建设在此地的，就是一个广场，但是还是值得一看的
金紫荆广场,2018-10-1809:09:57,5,金紫荆广场：1997年7月1日香港特别行政区成立，中央政府把一座金紫荆铜像赠送香港。金紫荆铜像被安放在会展中心旁，面对大海，这个广场也被命名为金紫荆广场。这座高6米的铜像正式名称为“永远盛开的紫荆花”，寓意香港永远繁荣昌盛。
金紫荆广场,2018-10-1708:33:52,4,超多游客的金紫荆广场，据说这朵紫荆花镀的是真金。这里可以换个角度拍维港夜景，上次是在尖沙咀海边，这次从中环的角度看看会不会有些许不同呢？
金紫荆广场,2018-10-1303:37:04,2,说是一个广场，其实你走到了才知道，非常非常小
金紫荆广场,2018-10-0914:01:15,3,主要是初到香港，来打个卡，年轻人感觉还是不要来了，没什么意思
金紫荆广场,2018-10-0819:14:25,3,去了一次不会再去第二次的地方。。。。。。。。
金紫荆广场,2018-10-0818:40:03,5,为纪念香港回归祖国而设立，距离天星小轮达到的中环码头不远。这里的地理位置十分优越，是拍照观景的好地方。这里是我去到的，游客量仅次于太平山顶的地方，大家都是非常爱国的嘛！
金紫荆广场,2018-10-0816:12:51,4,金紫荆广场真的很破啊……惨不忍睹的感觉……整个就是脏乱差……
金紫荆广场,2018-10-0715:44:17,4,标志性的金紫荆，虽然没啥看头，但是妈妈觉得既然到了香港，还是打个卡吧。
金紫荆广场,2018-10-0510:10:06,5,广场上有许多雕塑可拍照，沿着江边走可看到对面的大厦。
金紫荆广场,2018-09-3014:16:43,4,必到的打卡地点，在香港岛上，比较好找；也在海边，靠着维多利亚湾，看看海景也不错。
金紫荆广场,2018-09-2618:19:54,3,如果走到海港城了可以顺路去一下，没有必要特地去。紫荆花真的是非常小一点点了，不要有什么幻想以为很大。我去年七月去海港城那边就在施工，这次去还在施工，不知道要修到什么时候去。
金紫荆广场,2018-09-2220:05:26,3,非常小非常小，不过还是极具意义的，所以还是可以去看看
金紫荆广场,2018-10-2819:37:40,4,来这里的游客非常多，因为很有纪念意义，值得一去。
金紫荆广场,2018-10-2421:07:45,5,大陆人的情感。尤其是很多上点年纪的长辈，去香港都要去这里转一转。
金紫荆广场,2018-10-2015:46:38,4,当年，为了庆祝香港回归，建设在此地的，就是一个广场，但是还是值得一看的
金紫荆广场,2018-10-1809:09:57,5,金紫荆广场：1997年7月1日香港特别行政区成立，中央政府把一座金紫荆铜像赠送香港。金紫荆铜像被安放在会展中心旁，面对大海，这个广场也被命名为金紫荆广场。这座高6米的铜像正式名称为“永远盛开的紫荆花”，寓意香港永远繁荣昌盛。
金紫荆广场,2018-10-1708:33:52,4,超多游客的金紫荆广场，据说这朵紫荆花镀的是真金。这里可以换个角度拍维港夜景，上次是在尖沙咀海边，这次从中环的角度看看会不会有些许不同呢？
金紫荆广场,2018-10-1303:37:04,2,说是一个广场，其实你走到了才知道，非常非常小
金紫荆广场,2018-10-0914:01:15,3,主要是初到香港，来打个卡，年轻人感觉还是不要来了，没什么意思
金紫荆广场,2018-10-0819:14:25,3,去了一次不会再去第二次的地方。。。。。。。。
金紫荆广场,2018-10-0818:40:03,5,为纪念香港回归祖国而设立，距离天星小轮达到的中环码头不远。这里的地理位置十分优越，是拍照观景的好地方。这里是我去到的，游客量仅次于太平山顶的地方，大家都是非常爱国的嘛！
金紫荆广场,2018-10-0816:12:51,4,金紫荆广场真的很破啊……惨不忍睹的感觉……整个就是脏乱差……
金紫荆广场,2018-10-0715:44:17,4,标志性的金紫荆，虽然没啥看头，但是妈妈觉得既然到了香港，还是打个卡吧。
金紫荆广场,2018-10-0510:10:06,5,广场上有许多雕塑可拍照，沿着江边走可看到对面的大厦。
金紫荆广场,2018-09-3014:16:43,4,必到的打卡地点，在香港岛上，比较好找；也在海边，靠着维多利亚湾，看看海景也不错。
金紫荆广场,2018-09-2618:19:54,3,如果走到海港城了可以顺路去一下，没有必要特地去。紫荆花真的是非常小一点点了，不要有什么幻想以为很大。我去年七月去海港城那边就在施工，这次去还在施工，不知道要修到什么时候去。
金紫荆广场,2018-09-2220:05:26,3,非常小非常小，不过还是极具意义的，所以还是可以去看看
金紫荆广场,2018-10-2819:37:40,4,来这里的游客非常多，因为很有纪念意义，值得一去。
金紫荆广场,2018-10-2421:07:45,5,大陆人的情感。尤其是很多上点年纪的长辈，去香港都要去这里转一转。
金紫荆广场,2018-10-2015:46:38,4,当年，为了庆祝香港回归，建设在此地的，就是一个广场，但是还是值得一看的
金紫荆广场,2018-10-1809:09:57,5,金紫荆广场：1997年7月1日香港特别行政区成立，中央政府把一座金紫荆铜像赠送香港。金紫荆铜像被安放在会展中心旁，面对大海，这个广场也被命名为金紫荆广场。这座高6米的铜像正式名称为“永远盛开的紫荆花”，寓意香港永远繁荣昌盛。
金紫荆广场,2018-10-1708:33:52,4,超多游客的金紫荆广场，据说这朵紫荆花镀的是真金。这里可以换个角度拍维港夜景，上次是在尖沙咀海边，这次从中环的角度看看会不会有些许不同呢？
金紫荆广场,2018-10-1303:37:04,2,说是一个广场，其实你走到了才知道，非常非常小
金紫荆广场,2018-10-0914:01:15,3,主要是初到香港，来打个卡，年轻人感觉还是不要来了，没什么意思
金紫荆广场,2018-10-0819:14:25,3,去了一次不会再去第二次的地方。。。。。。。。
金紫荆广场,2018-10-0818:40:03,5,为纪念香港回归祖国而设立，距离天星小轮达到的中环码头不远。这里的地理位置十分优越，是拍照观景的好地方。这里是我去到的，游客量仅次于太平山顶的地方，大家都是非常爱国的嘛！
金紫荆广场,2018-10-0816:12:51,4,金紫荆广场真的很破啊……惨不忍睹的感觉……整个就是脏乱差……
金紫荆广场,2018-10-0715:44:17,4,标志性的金紫荆，虽然没啥看头，但是妈妈觉得既然到了香港，还是打个卡吧。
金紫荆广场,2018-10-0510:10:06,5,广场上有许多雕塑可拍照，沿着江边走可看到对面的大厦。
